gene,baseMean,log2FoldChange,pvalue,padj
Ppox,381.50885617914713,-0.05286310545461035,0.654382839478322,0.6961153771252414
Btbd8,70.35463838599529,-0.11071736286479579,0.6544223020108446,0.6961153771252414
Gm3571,7.34520055384946,0.22476771572792364,0.6548662489371517,0.6963907002487661
Tmem202,37.91670769586662,0.1517522348713039,0.6548402569602023,0.6963907002487661
Syp,62.308534378294155,-0.1318748652956405,0.6548846324046386,0.6963907002487661
Tpx2,1536.8749313593537,-0.04208945568458884,0.6548863480680345,0.6963907002487661
2610037D02Rik,21.53442655383938,0.17850293582149943,0.6552197337486277,0.6966906365270149
5830432E09Rik,134.0214661523208,-0.09384247370714369,0.6552787196253964,0.6966987812481499
Cyp2d22,7.700469814278573,0.22877767701607146,0.6557455365393284,0.6971405007037001
Nap1l4,2593.2115985681517,-0.031176908956126282,0.655928653378473,0.6972805655070399
Cntd1,5.2768949904720115,0.22501009338259065,0.6560579258317166,0.6973633739420299
Rbm12b1,85.57897868759862,-0.10902741416978176,0.6565368618429749,0.6978178187030414
C1qa,11268.304778476842,0.07194512362389625,0.6566900764117927,0.6978713769054782
Pear1,8.91406973881576,0.22273144900374786,0.6566798564515348,0.6978713769054782
2210016L21Rik,537.6325955746744,-0.052046804882041664,0.6577483045264021,0.6989412467231394
Ttyh1,10.478799876917888,-0.21725421631068614,0.6578992010887812,0.699027133997551
Tln2,7.897001142113144,-0.22112979729496668,0.6579321249412636,0.699027133997551
Atxn2,699.8443613954354,0.04216708275627091,0.6582033390450392,0.6992605560145075
Gm43511,10.013693383596218,-0.21037725075561367,0.6584009502004546,0.6994157534841893
Rpgrip1l,188.11853207230902,-0.08693174265377032,0.6585632870699158,0.6995334579143155
Pigbos1,61.33358924682816,-0.11881614587413436,0.658634860645122,0.6995547416585982
Nmb,8.259568355341786,-0.21873801038145202,0.6588406569409715,0.6997185726716804
Asb3,298.29001766751554,-0.05922857753561795,0.6594472887192582,0.7003080501545306
Epb41l5,23.743844838119987,0.1728217477542655,0.6598695703829611,0.7006200264813178
A830082N09Rik,9.388170684608065,-0.21319653749837936,0.6598942540143858,0.7006200264813178
Rbm12,439.1829272965213,-0.05045258317491313,0.6599475216288587,0.7006200264813178
Park7,1442.8775249202092,-0.03927326239728836,0.6599106875719356,0.7006200264813178
Prss46,8.7097297895925,-0.2259699118298269,0.6603748487584229,0.7010188626766898
Slc25a53,48.3992435737172,0.12953608432509886,0.6604282340173608,0.7010207107093882
Gm17494,6.141935753519007,0.22720331746446334,0.6607393826987964,0.701241312021381
Tbcd,1270.7341705814276,0.03447360754278892,0.6607256055532138,0.701241312021381
Lsm3,302.6077310597736,0.06188698468354814,0.6614287650116946,0.7019180717902229
Rps15a-ps5,7.007057504826072,0.22162365201153872,0.661509020697223,0.7019483620187699
Mettl5,162.3113327583885,0.08118125222098486,0.6621196478646123,0.7025245223482935
Gm17825,9.117259490494627,-0.2180335204879429,0.6621554986683414,0.7025245223482935
Copz2,65.36022122219627,0.13109795407341754,0.6623664623243704,0.7026934239617821
Mamdc4,20.183789682028138,-0.1786593494543014,0.6626344037677261,0.7029227412271893
3110009E18Rik,20.574198091439044,0.17378461034715414,0.6635792660650615,0.7038700443515781
Umad1,156.23946693487855,0.08156251521553577,0.6636590744020763,0.7038996933844182
Adam22,17.94534062552363,-0.1892435477559401,0.6645526423862067,0.7046472192454789
Gm17023,9.625912546349735,0.21811037198882144,0.6644331717000973,0.7046472192454789
Arf6,3527.0759260354394,-0.02826430877346165,0.6645715117710786,0.7046472192454789
Grtp1,32.18371958507951,0.14733907195223872,0.6645094466370072,0.7046472192454789
Cox5b-ps,11.687526641629647,0.2038866656584647,0.6650770357509738,0.7051281483467717
P4hb,8994.683138387789,-0.024981861977995266,0.6658526697387364,0.7058953560632308
Prrt1,14.63135385669949,0.19513534572769792,0.6660425561985559,0.706041519550113
Gm2991,16.717841656568623,0.18476373166032592,0.6663881624272252,0.7063527187870651
Gm10132,8.944686448557626,0.21031215138047138,0.6673206451072984,0.707285893393181
Epha2,18.022693158332004,-0.1895074030569272,0.6676831362028264,0.7075640255804914
Dcdc2b,19.351142346178197,-0.17474688213323272,0.6676873142522848,0.7075640255804914
Trim11,562.7614912894693,-0.056196652758622845,0.6678377713741191,0.7076682208143866
Gm10131,9.100491005286107,-0.2063784895884975,0.6690545639473582,0.7089022442449021
Ptp4a1|ENSMUSG00000117310.3,12.570596606736842,0.19929383248330104,0.6694463304238177,0.7092619801102795
Borcs6,219.87934253882827,-0.07031574459416207,0.669693892325474,0.7094688905350804
Ccdc152,16.270775215775704,-0.19389987108771486,0.6701649270266474,0.7099124956656556
Caskin2,311.21073125283004,0.061427333051201675,0.6703738051079279,0.7100783480714018
Cpne2,1337.2319703441976,-0.03367949701566366,0.6707910988346312,0.710464916946105
Sdhaf2,757.6602713286237,0.0393521276127228,0.6710046569643919,0.71057018124821
Med14,1026.3793209161374,-0.039049953199407454,0.6709976591583078,0.71057018124821
Mettl25,143.29034638157052,-0.07645932657240188,0.6710475286150586,0.71057018124821
Trmt1,1087.586973672946,-0.045369128009930475,0.6713474696439936,0.7107768936079533
Gm9755,10.411982083878442,-0.20276717904479494,0.671328561603588,0.7107768936079533
Pde7b,103.24487686092459,-0.11508678140832691,0.6720179498867562,0.7114312628110147
Phb,1812.088258281934,0.03686887296930514,0.6722416086066234,0.7116125395949705
Them4,77.46732047228198,0.10545825513949893,0.672735352330665,0.7120796687879324
Gm49326,16.5526310275272,-0.18959442886006958,0.6731303260588413,0.7124421868165858
Gm26674,31.064631618221682,-0.14959062404275195,0.6740002558945566,0.7132516935770414
Gm9824,8.335821385507625,0.2112941768266742,0.6739625026738276,0.7132516935770414
Phtf1os,7.5949937678560895,-0.2092831826868623,0.6740976615915912,0.7132991626476659
Sting1,782.1510369266742,-0.04001633454436601,0.6743210761679472,0.7134799507291072
Men1,641.6049634522274,0.04467940739878692,0.6745183726931895,0.7136330780153822
Vps36,1158.6997042299033,-0.03324001579536693,0.6749314002677578,0.7140144047412161
Klc1,2062.8811039667407,0.03262416793225846,0.6772430686547235,0.7164041002119091
Qtrt1,136.43834147135988,-0.08748714621474345,0.6780022671171013,0.7171124983568578
Aldh7a1,272.44529403359815,0.06085691420494817,0.6780184031171292,0.7171124983568578
Prdm11,84.59483576254705,0.1027455069750807,0.678164570409134,0.7171762810895836
Cpsf4l,11.755457827184236,-0.20237080004043634,0.6781843777859065,0.7171762810895836
Abhd6,31.1823751910821,-0.14846056696993584,0.6783676228803108,0.7173141787783235
Dnajc30,166.15761786706196,-0.07435108724543747,0.6797180357009218,0.7186861362053523
Impdh2-ps,22.179313078083577,0.16623594745010922,0.6799747702855681,0.7188456021694939
Lypla1,960.7481209278241,-0.03642059560218574,0.6799384930604079,0.7188456021694939
Bloc1s1,6.250646726104896,-0.21037060481675424,0.680155635212413,0.7189248241997581
Eef1a2,7.68802477316396,0.21038929743884943,0.6801485757320228,0.7189248241997581
Hadhb-ps,14.653261989922393,-0.18026127019021518,0.6817554911896713,0.7205597630934047
Akr1e1,382.1812843338809,-0.05182284751932913,0.682056835285896,0.7208221334608185
Tsc22d1,689.493477819015,-0.049315529188886056,0.6821750762780504,0.7208909681119702
Golga4,2550.7269044501777,0.026826977981679604,0.6822963858243342,0.720963034499417
Fdx1,161.53567768278256,0.08172398398836361,0.6826553372273285,0.7212861794600886
Gm9134,5.996467856044326,-0.2078388330429243,0.6832152643474729,0.7218216063397103
Psmg3,178.47069533578167,0.0702037376983408,0.6834622764205246,0.7219809524900467
Gm14303,36.68017142578987,0.1371003275413887,0.6834724649695816,0.7219809524900467
Ermard,124.1299230189655,0.08121443168389035,0.6837097394789371,0.7221753951978127
Dpys,8.114073000118,-0.20609155881316993,0.6840564113597958,0.7224853507467996
Tmem234,1894.4656271775848,-0.027873756526362738,0.6846170811810421,0.7229650116657433
Cnksr3,90.19184780891554,0.10780803792281476,0.6845702437914654,0.7229650116657433
Agrp,6.216806362028884,-0.206442872072944,0.6848774824481897,0.7231837375925109
BC064078,17.606324754221355,0.1778749489345563,0.6849681944304831,0.7232232631611215
Klhl8,135.19948204745774,0.07803105206292353,0.6850258581400772,0.7232278912960572
Pom121,1041.3032827408172,0.04136579474639433,0.6851451023646926,0.7232975283479809
Ints6,491.67386208105086,-0.043650983523926865,0.6852239828439992,0.7233245464751883
Col20a1,22.649331384585825,0.16467890152476572,0.6856984799514716,0.7237691420576419
Abhd10,185.041018494725,-0.06883408741442197,0.6857614039993833,0.7237792782744444
Thumpd1,1279.0989739260176,0.033977661387145926,0.6863382352033869,0.7242754570979377
Zmym3,517.9533788835187,-0.05056197960706651,0.6862889982276739,0.7242754570979377
Ube2q2,1261.6775638097074,0.035328519234440706,0.6864870572059982,0.7243761904939536
Clcn2,12.558238023033473,-0.18916439233629084,0.6872864548544702,0.725115306546457
Prkg1,36.031531173741165,0.1437324043410668,0.6872943519984319,0.725115306546457
Gnat3,8.683963394386524,-0.20176414802081244,0.687611013339951,0.725393012751729
Mfap1b,293.0794358063487,-0.054213590148550254,0.687900199716676,0.7255853066247696
Zmat1,89.97346579302062,0.10594089098012378,0.6878932758287699,0.7255853066247696
Tceal1,18.439693989777528,-0.16722091478827483,0.6887822690037988,0.7264592478211006
Tradd,492.42844042612387,0.04529698915154766,0.6891582710613546,0.7267993451469836
Ptpn3,26.33077315699911,0.14916439580159963,0.6893717791383205,0.7269680337184247
Gm27003,10.55062578822714,-0.19237475038678753,0.6906329867508336,0.7282414481593891
Mmrn1,13.924786638622331,0.20202616744894358,0.6907326910337837,0.7282900068426735
Fbxw2,1049.430197849427,-0.03326655824388819,0.6914398732916556,0.7289790167037619
Nup210l,7.337236608004957,0.2012445898078502,0.6920902702147085,0.7296080559097897
Nudc,2582.0560262568747,0.026803195210475465,0.6928122051652551,0.730312407619257
Det1,232.22800103108,0.057997781612681085,0.6934874257821004,0.7309674108996919
Kctd18,315.9955531776772,-0.05191720628440007,0.6938956012480528,0.7313006587379501
Pyroxd1,110.61338289999865,-0.08237724374633375,0.6939113367131868,0.7313006587379501
Ten1,421.6009278880376,-0.04535149958913723,0.6943128887553971,0.7316519192409865
Gm5913,13.649931884422129,-0.17718382338919642,0.6943524402285537,0.7316519192409865
Hspb7,9.863224651311144,0.19460556474098356,0.6951608934262171,0.7324416230501323
Rpl35a-ps2,26.559380900116082,0.14406552420698376,0.6952098034019378,0.7324416230501323
Gm44260,7.972347039195417,-0.1959851837660028,0.6953358795038906,0.732460750301553
Nyap1,24.584673528126356,-0.15608675851435821,0.6953205000017664,0.732460750301553
Nucks1,3070.3420627289124,0.02447240384582715,0.695571088953705,0.732651661477271
Zfp867,76.21860399172613,-0.09946764202039599,0.6961421263445973,0.7330447615928032
Gm3362,10.578407009598198,-0.18955821153584718,0.6960874796394547,0.7330447615928032
Snx7,229.87554447582943,-0.07209340095611197,0.696160308066364,0.7330447615928032
Zbtb24,245.0813648920329,0.06392533133263262,0.6960184319123702,0.7330447615928032
Prkca,29.345483360764003,0.14029069227530427,0.6963351298716514,0.7331719712129845
Rgcc,48.53030471662469,0.11877549481638934,0.6963940475151364,0.7331771349546624
Lsm14b,447.144982737412,-0.04325046093060917,0.6970179745344958,0.7337771045704393
Eya3,1373.1879743613601,-0.029404090662172422,0.6974450144573595,0.734165135811237
Nup205,2353.560149064219,0.02724536686979155,0.6974947393120461,0.734165135811237
Atp1b1,13.926160650218186,0.1774507057073326,0.6977665180806885,0.7343373171365533
Cdon,25.380767420931836,0.1726898191121015,0.697743073136575,0.7343373171365533
Fam135a,164.97370136319014,-0.07130562025431851,0.6980537952955999,0.7345826976775309
Gtf2h4,324.27486563478027,0.053243086250430297,0.6985319724357539,0.7350289142513895
Tmem29,124.86600494658983,0.08424190067118417,0.6993055631461732,0.7357858859116467
H2bc6,8.121015184403253,-0.1937438569299379,0.6995924497352933,0.7360306861499668
Trmt44,209.46453700749248,-0.06282898711211554,0.6999886248757504,0.7363904203722728
Vps16,1062.129311615429,0.03470927001201835,0.700363370571438,0.7366704682012165
A930005H10Rik,17.191293810940707,-0.17460557316368555,0.7003303760893185,0.7366704682012165
Gpr19,69.59242611930516,-0.09845693638911397,0.7012553535112134,0.7375515394825051
BC055308,8.43498469919349,0.18828641589667403,0.701471257422438,0.7377214572133086
Gm50322,17.605681694851974,-0.17206896988623238,0.7016376025016123,0.7378392327515405
Srprb,1521.8897915629066,0.028777117265419105,0.7018941031505679,0.7380517899268579
Fpgt,407.2803088463593,0.04597494901010442,0.702184454066052,0.7382932170738844
Flna,46356.472855186854,-0.018276603425925943,0.7022324831030589,0.7382932170738844
Ercc8,134.2706479571015,-0.0882509663776494,0.7025546207294004,0.7385746918975279
Fbxo36,24.6100251722744,-0.14492461567274023,0.7027042362764666,0.7386747698611289
Carns1,7.858351791418496,0.19002340304206491,0.7030272908886792,0.7389571353974703
Pgap1,454.4434178173272,0.05136952113550218,0.7031170482360045,0.7389942557301995
Gm37116,5.841240431136121,0.19775437044660021,0.7033398171630568,0.7391711581117477
Ndufb8,944.4221125063399,-0.03638886370541205,0.7038185120727211,0.7396169763006205
Gm23301,6.9227612481722725,-0.1926636212997937,0.7053979829931163,0.7412194009249543
Gm13408,12.981063100130056,0.17848503470551066,0.7055837070864679,0.7413571669627459
Gm16209,8.235898289788613,0.1936242271108709,0.7056477319259222,0.7413670521023582
Tpm2,6.23583360803016,-0.19288015898728775,0.7061799261522013,0.7418687653889002
Pex19,1195.2420477102448,0.031031284873065293,0.7062888117386148,0.7419257336743506
Mta2,2807.3655135304257,-0.02403557667861322,0.706547168500866,0.7421396939743679
A430035B10Rik,13.64944522013411,0.1832790048301905,0.7068570433475151,0.7424077303001524
Dohh,244.3671512289197,0.05558090515061871,0.7074997686399664,0.7430252889376328
Gm7308,9.595398815173695,0.18324125347269776,0.7077579876362858,0.7432389698417874
Cyp4f17,19.63533705878179,-0.15315831501169022,0.7079637432706414,0.7433975285182707
Gm43300,16.844819211750863,-0.16744807365360811,0.7083911211089999,0.7437887591223363
Gm38253,12.652105292231788,0.1716870745358473,0.7086801493943171,0.7440346776918912
Plk-ps1,15.336016812936734,0.1616191286944414,0.7090815301750911,0.7443985066200066
Crppa,26.915901707523673,-0.1383435786293612,0.709165331909593,0.7444289084634456
Trappc5,467.1717684544908,-0.040755335356666984,0.7094647930238032,0.7446856712422754
Gstk1,111.362941583334,-0.08109902336814423,0.7098186027515134,0.744941836535414
H2bc8,10.201720135546063,-0.17913726184860773,0.7097844267213512,0.744941836535414
9430037G07Rik,11.443563075361832,-0.18499942638760933,0.7099699151307832,0.7450430327008313
Gm5216,9.859769949845303,0.17805570541382684,0.7101115995898428,0.7451341104539678
Tm9sf2,3937.247532192221,-0.02256546531682349,0.7102964879892673,0.7452705053695845
Irag1,12.805456608693774,-0.1807094972972269,0.7103906169495184,0.7453116582526483
Prkcb,824.4922862920749,-0.03762483191423599,0.7106732062546768,0.745550514081535
Zfp952,233.39995729095165,-0.055402056335846744,0.7109796939510633,0.7458144022945697
Jagn1,530.8660134875612,0.04321662322185852,0.7113214215416666,0.7461152133534179
Abcb6,25.519256493584624,-0.13834891311145112,0.7118563149401773,0.7466185766495107
Zfp408,245.48542409826902,-0.05552173972191436,0.7122273910903608,0.746892352183294
Ubiad1,331.17859064187735,-0.057255646533554694,0.7122010656405089,0.746892352183294
Tmem221,138.96763201868757,-0.06745185079393103,0.7123762788990622,0.7469907771167145
6820431F20Rik,95.26614850648791,-0.08054167559627677,0.7127440799971239,0.747318719440828
Gm10243,12.9781956566505,0.1713798442514857,0.7128191425530384,0.7473396957607895
Rpl3-ps2,6.282328584632467,0.19135424243857174,0.7128802999609889,0.7473460914172432
9430002A10Rik,9.421236800194526,0.18217335364824822,0.7145719399996462,0.7490038234405557
Nudc-ps1,12.169369253709805,-0.17267969401492117,0.7145373062620468,0.7490038234405557
Gm26569,10.371868908364222,-0.1786986589006873,0.7152438499376048,0.7496502215313912
Gba,1944.3240435699038,0.026541859440971795,0.7154565884303691,0.7498152973559165
Nrbp2,10.17028175864453,-0.18033515415088652,0.71552095403837,0.7498248614310843
Mrpl23-ps1,8.080314346660524,-0.17951060343904246,0.715861503290315,0.7501238262824406
Trib3,104.1981905398561,0.08604578173787203,0.7161310375992705,0.7503483368871091
Phf5a,730.0479471205426,0.033500253762104075,0.7167899011508436,0.7509807130458129
Cbfa2t3,33.79600371648075,0.12293833243089439,0.7181868811833527,0.7523862564777981
Dnajc12,223.0998610660017,-0.05835087293385198,0.7187399120541771,0.7529075139854453
Gm11518,9.499377849445656,0.17309018091192735,0.7191401561573951,0.7532686534208258
Prrg1,55.26603077978109,0.1103432607085896,0.719240958739187,0.7533161090992071
Gm5617,56.95525653810564,-0.1066255875067819,0.7202242377303324,0.7542877712330478
Gm16892,9.785457190671151,0.17982792451835097,0.7204909344427306,0.7544506629735112
Gm10297,8.223425428343022,-0.17528647829225458,0.7204636027302542,0.7544506629735112
Gm2225,22.5518348199043,0.13757305019554938,0.7206593186339704,0.7545687743858002
Uqcc2,508.0592002148153,-0.04008574692077434,0.7208429808130461,0.7547028632129802
Relt,67.00281199458404,0.10322568495596306,0.7211489025040564,0.7549649238462179
Gnaz,7.64995962717101,0.18298795558003408,0.7223835047019493,0.7561407844559114
Lysmd1,63.69513435690286,0.10718162614276998,0.7223680848077352,0.7561407844559114
Gm7407,7.714206482683383,0.17814614725477948,0.7231152690318452,0.7567316831268419
Noc2l,2943.7781609190847,0.023494020128934694,0.7231004297704048,0.7567316831268419
Alyref2,45.64739860919092,-0.11000109767356535,0.7230104947693561,0.7567316831268419
Tsn,2475.1706351702965,-0.022474378317650354,0.7233423840730602,0.756911002267015
Rps10,65.15570049422746,0.09870840178738788,0.7236333286947636,0.757157080374834
Tsr2,375.34468178336084,0.04547741232668426,0.7240931325367856,0.7575797888896506
Gm18649,10.07883827100056,0.17724860050788446,0.7241517832425164,0.7575827595941362
Med30,315.6992721157186,-0.051900696626345125,0.724998891234734,0.7584105232444729
Ptrhd1,100.14495594253053,-0.08500235946621636,0.7253326909151268,0.75868352949174
Rasal1,76.58864971076753,0.0965425954472179,0.7253716550570061,0.75868352949174
Atl1,20.24421684052654,-0.14745642319059366,0.7256582037339392,0.7589247598031044
Lrpap1,2635.403233412233,-0.023059897841682286,0.7268395043385414,0.7601016511472544
Ear2,16.183068922095284,0.160249252950564,0.7283857670189897,0.7616599954946279
Snrnp25,257.38988572821467,0.049038346679587286,0.7284920983013323,0.7617125051873582
Espn,7.442270513442383,-0.17587582300899882,0.7286720223645281,0.7618419495937846
Gm3226,6.708633774963073,-0.17348280347527253,0.7291186705351488,0.762250218256632
Gm10443,14.032141443925207,0.15653092055756146,0.7293019751990883,0.7623831352601022
Dnah2,6.824411730941534,-0.17473704482271013,0.7298374813083652,0.7628841807546396
Atxn2l,3457.935632112427,-0.023855009969956605,0.7300825793327126,0.7630816148350074
Tmem35b,152.1336181485826,-0.06924117839888476,0.7310006629386627,0.763982368242178
Serpinb1a,19.63109875377827,-0.15020606670025555,0.7311830399223267,0.7641141414970869
Trit1,221.52364678604997,0.0573779663575516,0.7320487935289156,0.7649599941001924
Pfn2,17.074401417687238,0.14656639715713113,0.7326034555308484,0.765480663950099
Uaca,242.03000051751485,0.05815337620734491,0.7329681539602073,0.7658027803152597
Alkbh4,174.2678991340996,-0.05801016965496321,0.7337200895636167,0.7665294001182584
Zcchc4,266.6256735725499,0.0518511748204585,0.7341422048834498,0.7669113659448937
Gpatch11,296.31687349401324,0.04774851803632488,0.7343489972056321,0.7670683561423047
Slc35g2,11.106024914319624,0.15869465235824062,0.7351911177859924,0.7678889068041752
1700028J19Rik,11.733111701862533,0.16285561745296345,0.7360655615758487,0.7687430893922113
Pigf,120.67509192516677,0.07128110937561925,0.7361524222662346,0.7687746560887728
Slc25a47,21.67473350154809,0.133604306548999,0.7371409477900925,0.7697477671592211
Mycbp,199.5907702974641,0.0529371138882129,0.7381082658220541,0.7706985846360433
Zc3h18,1781.4711243148804,0.025526561964439,0.7381878963885633,0.7707224448564233
Mysm1,624.6636159946585,-0.03512938269041648,0.7389897186178391,0.7715002646145631
C3ar1,22030.188543386208,-0.017273346850373017,0.7393904697639881,0.7718592814409271
Tkt,9478.222867507764,-0.022793303997681792,0.7396496446017906,0.7720704610754157
Tfb1m,108.79462570418163,-0.06910814217217187,0.7407129933423686,0.7731209666766099
Rhoh,183.91830588520327,-0.06810233312727704,0.7409733975656465,0.7733332999043584
Gm44550,9.489902452891007,-0.15900146596738834,0.7411007583398523,0.7734067574156344
Gm15682,11.150585555549654,0.15797229976790925,0.7421082276224602,0.774339079233398
Mad2l1bp,235.37238433074427,0.05221200734801431,0.7420699439828371,0.774339079233398
Rpl7-ps7,10.495627773040189,0.16171926123831698,0.743582987915687,0.7758182534948145
Rad52,175.7320287322575,-0.056642308746725975,0.7438527510287171,0.7760057797965709
Ccm2,634.6450154294586,-0.03590410662986542,0.743877059578089,0.7760057797965709
Ctr9,1055.650581878326,0.027679218236884497,0.7451739861354002,0.7772989846923786
Pura,1131.3628680540617,0.028703948760551892,0.7462154003795309,0.7783254836907755
Cpe,52.144540867854325,-0.10887823615050354,0.7466497287710915,0.7787186644901111
Sfmbt2,23.68412269193946,-0.13547251700995253,0.7467445423336969,0.778757714938353
Cdk8,579.0870793120421,-0.0352876856218414,0.7469488248980924,0.7789109125886693
Pld1,305.39773125838366,-0.05163073549836824,0.7479305736958284,0.7798747585917325
4930515G01Rik,7.834866494166228,-0.16026577770289285,0.748158589619697,0.7800525920191848
Gm11353,20.10108629335659,0.12923113598799918,0.7486063261169424,0.7804594677965727
Gm5963,12.422272977918482,0.14547921766900526,0.748727365732007,0.7805257094267924
Anxa11,2152.7277505794214,0.02260059344599495,0.7488287194235421,0.7805714204772816
Gm16793,10.967755918725587,-0.1539205857086788,0.7494861058332556,0.7811966828365668
Timmdc1,307.4562182214892,0.04203283054771346,0.7499886508405144,0.781660468865874
Lrrc8a,104.19229647291,-0.07000077244658424,0.7502648854321086,0.7818883343459073
Vps25,6.300827818090764,0.16470188821785456,0.7509130098584111,0.7825036999706797
Gm2387,10.556469945496184,0.1588167373643378,0.7511113601919197,0.7826503111418683
Dvl1,947.6781575619328,0.029125980972272147,0.7525702764258468,0.7840897514395673
Rsrc1,893.1954317214149,-0.02810746225327851,0.7526083226393194,0.7840897514395673
Camk2b,73.10195359372356,0.07899796444606207,0.753378054318848,0.7848314435398344
Gpt2,281.76671451725,0.044082173346628055,0.7539524853866502,0.7853695830433879
Trp53bp2,319.06285429538957,-0.0565833700166927,0.7553270934391008,0.786741096250948
Cfap126,8.975952630189875,-0.1558725872973134,0.7559273559595354,0.7873059103655901
Supt4a,825.9337093369201,0.03053317283172295,0.7560434907907243,0.7873659920903847
Gm47694,44.77869464754542,0.10661853850501546,0.7561010539927924,0.7873659920903847
Fam151b,96.14295421576371,-0.07059622476780104,0.7563249173011195,0.7875386949559217
Rhof,98.26592840959286,-0.06979683380124148,0.7565366391107273,0.7876987297145827
Itpa-ps1,30.06674372449804,0.11230471571561126,0.7574675555800464,0.7886075011078042
Bex1,7.482258974031185,0.15760277765923114,0.7588840238922278,0.7900216075092492
Gm43272,16.070131961095004,-0.14032594901666742,0.7593458142082699,0.7904417240845901
Slc27a4,904.6056496086057,0.02648929755104308,0.7595006226887587,0.7904816326006143
Osbpl3,2040.7980320272625,-0.02447185811950378,0.7594482605889158,0.7904816326006143
Dnajc17,160.52995370346238,0.052196638597858835,0.7601995961212901,0.7910878041820294
Prr3,195.21554130637472,-0.05277836948194167,0.7601727044017856,0.7910878041820294
Gm45220,8.099824133466628,0.15259761048823184,0.7602609789890786,0.791091033253948
Gm10145,7.469874211735534,-0.15269091500633483,0.7605900621604547,0.7913727965480616
Maoa,170.14106411170164,-0.05405128956250775,0.7607993499486769,0.7915298824406638
Mapk1,4523.767732639963,0.018116959906551107,0.7612082554565984,0.791894609102381
Tsr3,234.79776655905565,-0.04808156317417078,0.7613176751769106,0.7919477448732765
Gm53012,39.963937691214646,-0.10213716254197755,0.7619578918527865,0.7924435686437861
Denn2b,15.075836578389422,-0.1314373379912963,0.761969408025561,0.7924435686437861
Fam172a,1201.4124546951937,-0.024215628436054633,0.7619694605818988,0.7924435686437861
Sacm1l,1290.8107445755143,0.025269620408791212,0.762377398535563,0.7927668517457691
Gm15344,12.222327801439477,-0.15171225319989728,0.7623971182178628,0.7927668517457691
Fcna,67.95729949670813,0.0920701875477311,0.7627346889435417,0.7930571174047978
Mfsd10,1134.390042525429,0.02358057912587153,0.7634656393571139,0.7937563257225386
Hsf2bp,9.247069890070671,0.15091284124418652,0.7636390180820289,0.7938757778544429
Hoxb4,71.89025363862703,-0.08318951589953044,0.7639937789537653,0.794183761335458
Gm37694,10.502749417748568,0.14779805478359728,0.7646644550117945,0.7948200713936824
Zscan25,270.04841058500693,-0.04118404098602859,0.7648164607082495,0.794917200432908
Ppp1r18os,5.444393735131972,0.1550629978275717,0.7653678239703819,0.7954293578266567
Mzt2,101.72017428009167,-0.06201930173433206,0.7657179753209487,0.7957323378507546
Prkce,44.41639062882964,0.09447210964141213,0.7661086299642181,0.7960773591927044
Gm11478,48.74300669541583,0.09243907587992779,0.7661998812096864,0.7961112360333958
A930004J17Rik,68.3172294364213,-0.07811067212329534,0.7662969038716327,0.7961511039535815
H2-DMb2,23.838983126793664,0.11699800784250225,0.7668596142851962,0.7966747592459248
Dera,706.4325671668147,0.03460204183313839,0.7673033914358576,0.7970747865118489
Tbp,441.64256686691584,0.03642037273357599,0.7677805028215231,0.7975093775098986
Idh3a,1500.7738506659891,-0.025521526946329656,0.7691177027332492,0.7988372252583308
Mettl16,582.424937939821,0.030202427335317906,0.7715705147810092,0.8013235017320138
Gm7832,5.965012193969386,0.1496139916233233,0.7717748543764679,0.8014743993042748
Egr2,170.49630509879657,-0.06178733711117569,0.7723683619367939,0.8020293868520533
Ifitm10,12.245110029860236,0.14208448875296967,0.7724542626503094,0.8020572294970778
Bik,9.162097132561462,-0.13947695092715248,0.774838891811619,0.8044717085399202
Cdkn2a,12.557458070914791,0.13648793127237827,0.7756634039809738,0.805266160278221
Gm21092,43.11886294938494,0.08778642507423802,0.7762344118776991,0.8057973315102394
Golt1b,885.3566518192279,-0.025426084436542262,0.7769060782140411,0.8064329055347094
Taf9b,169.64312512599062,-0.047433389144498614,0.7770802562888135,0.8065520262168798
mt-Th,12.019992796052398,0.1322504886630063,0.7790399153927006,0.8085241846884714
Otulin,1172.1703438462648,0.023269873591865997,0.7792666700435283,0.8086976895390561
Idi1,1003.8491162703385,0.032363142429395385,0.7801420833376298,0.8095442733143481
Rdm1,150.5359495614778,-0.05178808580999621,0.7802490105414388,0.8095933396338091
Ube2d-ps,181.0627729367636,0.050736618818919776,0.7806395531247924,0.80993665780906
Cyp2r1,29.260330607908212,-0.09688639302765624,0.7813286156424079,0.8105896231068515
5830444B04Rik,30.021764819556335,-0.09686048599626719,0.7820571454167725,0.8112834307900092
Gm20300,93.31314937065927,-0.06113994437529555,0.7824753812375456,0.811655267073089
Gm14379,8.40653523157608,0.13955201296321376,0.7830446981668403,0.8120140599223382
Irf2bpl,2356.6378383503948,-0.019634450391116796,0.7830605602168415,0.8120140599223382
Golgb1,1454.8521123820076,0.022170531330679148,0.7829994258216862,0.8120140599223382
Gm15853,31.556405790339443,-0.0977665659359047,0.7829198788968827,0.8120140599223382
Pdzd4,13.868412936929774,0.12749646329641406,0.7835285407898303,0.8124372784875987
Smim8,107.88032943201489,-0.05612732815101154,0.7840563629083903,0.8129224770942934
Mamld1,197.21794878197974,0.05059761904556366,0.7841504807905118,0.8129579642748344
Zbtb17,597.4803012360805,0.027732988082179198,0.7842597473900415,0.8130091500742649
